Position,Artist,Song Title,Year,JSON file,Split Names,Song Language,Spotify ID,Spotify Artist,Spotify Song,Spotify Music Genre,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence
5,Britney Spears,...Baby One More Time,1999,4484.json,Britney Spears,en,3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,...Baby One More Time,"['dance pop', 'pop', 'post-teen pop']",0.759,211067.0,0.699,3MjUtNVVq3C8Fn0MP3zhXa,0.000131,0.0,0.443,-5.745,0.0,0.0307,92.96,4.0,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,audio_features,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,0.907
5,Britney Spears,...Baby One More Time,1999,4484.json,Britney Spears,en,3MjUtNVVq3C8Fn0MP3zhXa,Britney Spears,...Baby One More Time,"['dance pop', 'pop', 'post-teen pop']",0.759,211067.0,0.699,3MjUtNVVq3C8Fn0MP3zhXa,0.000131,0.0,0.443,-5.745,0.0,0.0307,92.96,4.0,https://api.spotify.com/v1/tracks/3MjUtNVVq3C8Fn0MP3zhXa,audio_features,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa,0.907
38,Real McCoy,Run Away,1995,4117.json,Real McCoy,en,0ibYVniVLMJWvc3eNfYk8T,Real McCoy,Run Away,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",0.721,244133.0,0.924,0ibYVniVLMJWvc3eNfYk8T,0.00382,1.0,0.0817,-8.282,1.0,0.0396,130.947,4.0,https://api.spotify.com/v1/tracks/0ibYVniVLMJWvc3eNfYk8T,audio_features,spotify:track:0ibYVniVLMJWvc3eNfYk8T,0.694
39,Sophie B. Hawkins,As I Lay Me Down,1995,4118.json,Sophie B. Hawkins,en,6S8ZXzeXsfCj8qi9179McI,Sophie B. Hawkins,As I Lay Me Down,"['lilith', 'new wave pop', 'pop rock']",0.519,248893.0,0.737,6S8ZXzeXsfCj8qi9179McI,1.77e-06,10.0,0.271,-8.7,1.0,0.0437,82.999,4.0,https://api.spotify.com/v1/tracks/6S8ZXzeXsfCj8qi9179McI,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,0.668
39,Sophie B. Hawkins,As I Lay Me Down,1995,4118.json,Sophie B. Hawkins,en,6S8ZXzeXsfCj8qi9179McI,Sophie B. Hawkins,As I Lay Me Down,"['lilith', 'new wave pop', 'pop rock']",0.519,248893.0,0.737,6S8ZXzeXsfCj8qi9179McI,1.77e-06,10.0,0.271,-8.7,1.0,0.0437,82.999,4.0,https://api.spotify.com/v1/tracks/6S8ZXzeXsfCj8qi9179McI,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,0.668
76,Sophie B. Hawkins,As I Lay Me Down,1996,4255.json,Sophie B. Hawkins,en,6S8ZXzeXsfCj8qi9179McI,Sophie B. Hawkins,As I Lay Me Down,"['lilith', 'new wave pop', 'pop rock']",0.519,248893.0,0.737,6S8ZXzeXsfCj8qi9179McI,1.77e-06,10.0,0.271,-8.7,1.0,0.0437,82.999,4.0,https://api.spotify.com/v1/tracks/6S8ZXzeXsfCj8qi9179McI,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,0.668
76,Sophie B. Hawkins,As I Lay Me Down,1996,4255.json,Sophie B. Hawkins,en,6S8ZXzeXsfCj8qi9179McI,Sophie B. Hawkins,As I Lay Me Down,"['lilith', 'new wave pop', 'pop rock']",0.519,248893.0,0.737,6S8ZXzeXsfCj8qi9179McI,1.77e-06,10.0,0.271,-8.7,1.0,0.0437,82.999,4.0,https://api.spotify.com/v1/tracks/6S8ZXzeXsfCj8qi9179McI,audio_features,spotify:track:6S8ZXzeXsfCj8qi9179McI,0.668
41,Collective Soul,December,1995,4120.json,Collective Soul,en,7GNLvWRG9itrCk0zarYKmQ,Collective Soul,December,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rock']",0.683,285000.0,0.645,7GNLvWRG9itrCk0zarYKmQ,0.00432,0.0,0.18,-5.707,1.0,0.0272,121.995,4.0,https://api.spotify.com/v1/tracks/7GNLvWRG9itrCk0zarYKmQ,audio_features,spotify:track:7GNLvWRG9itrCk0zarYKmQ,0.366
43,Diana King,Shy Guy,1995,4122.json,Diana King,en,3ldG6XCLDXxWg1N6XhrSKo,Diana King,Shy Guy,['reggae fusion'],0.714,258560.0,0.825,3ldG6XCLDXxWg1N6XhrSKo,0.000569,11.0,0.049,-5.447,0.0,0.0751,94.074,4.0,https://api.spotify.com/v1/tracks/3ldG6XCLDXxWg1N6XhrSKo,audio_features,spotify:track:3ldG6XCLDXxWg1N6XhrSKo,0.751
45,Soul For Real,Every Little Thing I Do,1995,4124.json,Soul For Real,en,5u3rsmRYRSKJpFHXPT4p07,Soul For Real,Every Little Thing I Do,"['boy band', 'contemporary r&b', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.713,260067.0,0.378,5u3rsmRYRSKJpFHXPT4p07,0.00186,7.0,0.0845,-9.04,0.0,0.0298,99.055,4.0,https://api.spotify.com/v1/tracks/5u3rsmRYRSKJpFHXPT4p07,audio_features,spotify:track:5u3rsmRYRSKJpFHXPT4p07,0.291
48,4 P.M.,Sukiyaki,1995,4127.json,4 P.M.,en,0cBQbqp5jInL73ZxLBSGlX,4 P.M.,Sukiyaki,['contemporary r&b'],0.363,162093.0,0.388,0cBQbqp5jInL73ZxLBSGlX,0.0,11.0,0.363,-8.608,0.0,0.034,76.099,4.0,https://api.spotify.com/v1/tracks/0cBQbqp5jInL73ZxLBSGlX,audio_features,spotify:track:0cBQbqp5jInL73ZxLBSGlX,0.348
52,Jamie Walters,Hold On,1995,4131.json,Jamie Walters,en,2kQLJexCx8wPTAqK0x0ijO,Jamie Walters,Hold On,[],0.571,264560.0,0.553,2kQLJexCx8wPTAqK0x0ijO,0.0,0.0,0.109,-8.584,1.0,0.0279,126.215,4.0,https://api.spotify.com/v1/tracks/2kQLJexCx8wPTAqK0x0ijO,audio_features,spotify:track:2kQLJexCx8wPTAqK0x0ijO,0.209
54,Corona,The Rhythm Of The Night,1995,4133.json,Corona,en,5IPJsGFKtxKDPCkT8lhEjN,Corona,The Rhythm of the Night,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'hip house']",0.688,264307.0,0.782,5IPJsGFKtxKDPCkT8lhEjN,0.666,5.0,0.0955,-12.291,0.0,0.034,127.822,4.0,https://api.spotify.com/v1/tracks/5IPJsGFKtxKDPCkT8lhEjN,audio_features,spotify:track:5IPJsGFKtxKDPCkT8lhEjN,0.77
55,Del Amitri,Roll To Me,1995,4134.json,Del Amitri,en,7LF0YY1gON8rBECsyEs0Wb,Del Amitri,Roll To Me,"['britpop', 'melancholia', 'new wave pop', 'pop rock', 'scottish rock']",0.567,132307.0,0.821,7LF0YY1gON8rBECsyEs0Wb,0.0,6.0,0.108,-5.894,1.0,0.0371,150.106,4.0,https://api.spotify.com/v1/tracks/7LF0YY1gON8rBECsyEs0Wb,audio_features,spotify:track:7LF0YY1gON8rBECsyEs0Wb,0.895
59,Elton John,Believe,1995,4138.json,Elton John,en,0mh3kdiViRyeH8JzVL61Hw,Elton John,Believe,"['glam rock', 'mellow gold', 'piano rock']",0.497,295493.0,0.523,0mh3kdiViRyeH8JzVL61Hw,0.000102,0.0,0.141,-9.306,0.0,0.0307,138.061,4.0,https://api.spotify.com/v1/tracks/0mh3kdiViRyeH8JzVL61Hw,audio_features,spotify:track:0mh3kdiViRyeH8JzVL61Hw,0.194
60,Natalie Merchant,Carnival,1995,4139.json,Natalie Merchant,en,4QXhRjZacZ1gZUeL7Ukktw,Natalie Merchant,Carnival,"['folk', 'folk rock', 'lilith', 'mellow gold', 'new wave pop', 'pop rock', 'singer-songwriter']",0.601,361107.0,0.48,4QXhRjZacZ1gZUeL7Ukktw,0.0955,6.0,0.0297,-11.41,0.0,0.0732,188.214,4.0,https://api.spotify.com/v1/tracks/4QXhRjZacZ1gZUeL7Ukktw,audio_features,spotify:track:4QXhRjZacZ1gZUeL7Ukktw,0.802
61,Tom Petty,You Don't Know How It Feels,1995,4140.json,Tom Petty,en,7MooGz4ZPE4bNxjFegR6Jx,Tom Petty,You Don't Know How It Feels,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",0.765,289440.0,0.502,7MooGz4ZPE4bNxjFegR6Jx,0.0011,9.0,0.171,-7.393,1.0,0.0321,144.204,4.0,https://api.spotify.com/v1/tracks/7MooGz4ZPE4bNxjFegR6Jx,audio_features,spotify:track:7MooGz4ZPE4bNxjFegR6Jx,0.836
62,Take That,Back For Good,1995,4141.json,Take That,en,6vcdzohhBSbNdsZBh5IRpQ,Take That,Back for Good - Radio Mix,"['boy band', 'dance pop', 'europop']",0.601,242267.0,0.504,6vcdzohhBSbNdsZBh5IRpQ,0.0,5.0,0.137,-9.761,1.0,0.0284,78.986,4.0,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,audio_features,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,0.564
62,Take That,Back For Good,1995,4141.json,Take That,en,6vcdzohhBSbNdsZBh5IRpQ,Take That,Back for Good - Radio Mix,"['boy band', 'dance pop', 'europop']",0.601,242267.0,0.504,6vcdzohhBSbNdsZBh5IRpQ,0.0,5.0,0.137,-9.761,1.0,0.0284,78.986,4.0,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,audio_features,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,0.564
95,Take That,Back For Good,1996,4274.json,Take That,en,6vcdzohhBSbNdsZBh5IRpQ,Take That,Back for Good - Radio Mix,"['boy band', 'dance pop', 'europop']",0.601,242267.0,0.504,6vcdzohhBSbNdsZBh5IRpQ,0.0,5.0,0.137,-9.761,1.0,0.0284,78.986,4.0,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,audio_features,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,0.564
95,Take That,Back For Good,1996,4274.json,Take That,en,6vcdzohhBSbNdsZBh5IRpQ,Take That,Back for Good - Radio Mix,"['boy band', 'dance pop', 'europop']",0.601,242267.0,0.504,6vcdzohhBSbNdsZBh5IRpQ,0.0,5.0,0.137,-9.761,1.0,0.0284,78.986,4.0,https://api.spotify.com/v1/tracks/6vcdzohhBSbNdsZBh5IRpQ,audio_features,spotify:track:6vcdzohhBSbNdsZBh5IRpQ,0.564
65,Groove Theory,Tell Me,1995,4144.json,Groove Theory,en,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,Tell Me,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",0.8,236067.0,0.362,2lp8xjq0WTm3HZKHuDEweg,3.99e-06,6.0,0.0667,-10.849,0.0,0.0634,93.059,4.0,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.888
65,Groove Theory,Tell Me,1995,4144.json,Groove Theory,en,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,Tell Me,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",0.8,236067.0,0.362,2lp8xjq0WTm3HZKHuDEweg,3.99e-06,6.0,0.0667,-10.849,0.0,0.0634,93.059,4.0,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.888
58,Groove Theory,Tell Me,1996,4237.json,Groove Theory,en,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,Tell Me,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",0.8,236067.0,0.362,2lp8xjq0WTm3HZKHuDEweg,3.99e-06,6.0,0.0667,-10.849,0.0,0.0634,93.059,4.0,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.888
58,Groove Theory,Tell Me,1996,4237.json,Groove Theory,en,2lp8xjq0WTm3HZKHuDEweg,Groove Theory,Tell Me,"['contemporary r&b', 'neo soul', 'r&b', 'urban contemporary']",0.8,236067.0,0.362,2lp8xjq0WTm3HZKHuDEweg,3.99e-06,6.0,0.0667,-10.849,0.0,0.0634,93.059,4.0,https://api.spotify.com/v1/tracks/2lp8xjq0WTm3HZKHuDEweg,audio_features,spotify:track:2lp8xjq0WTm3HZKHuDEweg,0.888
69,Real McCoy,Come And Get Your Love,1995,4148.json,Real McCoy,en,0XVikcHfkoBvJ5ZU8xQBWn,Real McCoy,Come and Get Your Love - Radio Edit,"['bubblegum dance', 'diva house', 'eurodance', 'europop', 'german techno', 'hip house']",0.736,194560.0,0.864,0XVikcHfkoBvJ5ZU8xQBWn,1.62e-05,8.0,0.345,-6.567,1.0,0.0397,108.828,4.0,https://api.spotify.com/v1/tracks/0XVikcHfkoBvJ5ZU8xQBWn,audio_features,spotify:track:0XVikcHfkoBvJ5ZU8xQBWn,0.763
70,Bon Jovi,This Ain't A Love Song,1995,4149.json,Bon Jovi,en,0ZLBD6hHGN9LYOtNlu2n8e,Bon Jovi,This Ain't A Love Song,"['glam metal', 'rock']",0.348,306240.0,0.635,0ZLBD6hHGN9LYOtNlu2n8e,0.0,4.0,0.126,-6.836,1.0,0.0386,87.974,3.0,https://api.spotify.com/v1/tracks/0ZLBD6hHGN9LYOtNlu2n8e,audio_features,spotify:track:0ZLBD6hHGN9LYOtNlu2n8e,0.144
72,Junior M.A.F.I.A.,Player's Anthem,1995,4151.json,Junior M.A.F.I.A.,en,2qPx2QWd7vp8XxgeD9Wn5W,Junior M.A.F.I.A.,Player's Anthem,"['east coast hip hop', 'hardcore hip hop', 'hip hop', 'hip pop']",0.788,322227.0,0.626,2qPx2QWd7vp8XxgeD9Wn5W,0.0,0.0,0.0791,-8.582,1.0,0.354,87.96,4.0,https://api.spotify.com/v1/tracks/2qPx2QWd7vp8XxgeD9Wn5W,audio_features,spotify:track:2qPx2QWd7vp8XxgeD9Wn5W,0.74
73,Naughty By Nature,Feel Me Flow,1995,4152.json,Naughty By Nature,en,4dbZObCjUs95HtmEHfKbnU,Naughty By Nature,Feel Me Flow,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'pop rap', 'rap']",0.817,212760.0,0.817,4dbZObCjUs95HtmEHfKbnU,1.61e-06,8.0,0.0798,-4.911,0.0,0.135,90.194,4.0,https://api.spotify.com/v1/tracks/4dbZObCjUs95HtmEHfKbnU,audio_features,spotify:track:4dbZObCjUs95HtmEHfKbnU,0.854
74,Jade,Every Day Of The Week,1995,4153.json,Jade,en,7gRPARHLsDZaf3QxSTuKT8,Jade,Every Day of the Week,"['contemporary r&b', 'girl group', 'neurofunk']",0.757,315600.0,0.68,7gRPARHLsDZaf3QxSTuKT8,0.0,1.0,0.0742,-8.857,1.0,0.0338,97.382,4.0,https://api.spotify.com/v1/tracks/7gRPARHLsDZaf3QxSTuKT8,audio_features,spotify:track:7gRPARHLsDZaf3QxSTuKT8,0.831
75,Vanessa Williams,The Sweetest Days,1995,4154.json,Vanessa Williams,en,2aw72RcR4WQvmA9bICK8QZ,Vanessa Williams,The Sweetest Days,"['adult standards', 'contemporary r&b', 'quiet storm', 'urban contemporary']",0.482,211293.0,0.301,2aw72RcR4WQvmA9bICK8QZ,0.0012,10.0,0.166,-10.341,1.0,0.0273,139.853,4.0,https://api.spotify.com/v1/tracks/2aw72RcR4WQvmA9bICK8QZ,audio_features,spotify:track:2aw72RcR4WQvmA9bICK8QZ,0.0692
77,Brandy,Brokenhearted,1995,4156.json,Br,en,6AzzMupvtP4u4B8d5OWVUi,Brandy,Brokenhearted (feat. Wanya Morris) - Single Version,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.329,286493.0,0.517,6AzzMupvtP4u4B8d5OWVUi,0.0,6.0,0.0985,-7.178,1.0,0.0353,149.758,4.0,https://api.spotify.com/v1/tracks/6AzzMupvtP4u4B8d5OWVUi,audio_features,spotify:track:6AzzMupvtP4u4B8d5OWVUi,0.408
78,Annie Lennox,"No More ""I Love You's""",1995,4157.json,Annie Lennox,en,2Pn5gvVioma5LHPxgEBBmD,Annie Lennox,"No More ""I Love You's""","['mellow gold', 'new wave pop', 'pop rock', 'soft rock']",0.372,291333.0,0.57,2Pn5gvVioma5LHPxgEBBmD,2.57e-06,3.0,0.141,-7.305,1.0,0.0305,179.907,4.0,https://api.spotify.com/v1/tracks/2Pn5gvVioma5LHPxgEBBmD,audio_features,spotify:track:2Pn5gvVioma5LHPxgEBBmD,0.234
79,Faith Evans,You Used To Love Me,1995,4158.json,Faith Evans,en,0KhXVmAN4sqeEgsqRd39f2,Faith Evans,You Used to Love Me,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'quiet storm', 'r&b', 'urban contemporary']",0.702,269173.0,0.458,0KhXVmAN4sqeEgsqRd39f2,1.64e-06,0.0,0.126,-8.195,1.0,0.0348,89.266,4.0,https://api.spotify.com/v1/tracks/0KhXVmAN4sqeEgsqRd39f2,audio_features,spotify:track:0KhXVmAN4sqeEgsqRd39f2,0.679
80,Immature,Constantly,1995,4159.json,Immature,en,2Ht2XbOKEay5ogJbDk3i9q,Immature,Constantly,['contemporary r&b'],0.71,343333.0,0.519,2Ht2XbOKEay5ogJbDk3i9q,0.00198,8.0,0.0854,-9.933,1.0,0.0363,117.837,4.0,https://api.spotify.com/v1/tracks/2Ht2XbOKEay5ogJbDk3i9q,audio_features,spotify:track:2Ht2XbOKEay5ogJbDk3i9q,0.577
81,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me",1995,4160.json,U2,en,5TsHqbDKaSs4ECZX0045YS,U2,"Hold Me, Thrill Me, Kiss Me, Kill Me - From 'Batman Forever'","['irish rock', 'permanent wave', 'rock']",0.368,284600.0,0.852,5TsHqbDKaSs4ECZX0045YS,0.258,10.0,0.218,-6.978,0.0,0.0433,171.692,4.0,https://api.spotify.com/v1/tracks/5TsHqbDKaSs4ECZX0045YS,audio_features,spotify:track:5TsHqbDKaSs4ECZX0045YS,0.347
85,Better Than Ezra,Good,1995,4164.json,Better Than Ezra,en,0ttHpMs250dpFkCYAnuhnE,Better Than Ezra,Good,"['alternative rock', 'pop rock', 'post-grunge']",0.615,185093.0,0.657,0ttHpMs250dpFkCYAnuhnE,0.0204,7.0,0.132,-6.873,1.0,0.029,109.95,4.0,https://api.spotify.com/v1/tracks/0ttHpMs250dpFkCYAnuhnE,audio_features,spotify:track:0ttHpMs250dpFkCYAnuhnE,0.792
87,Gloria Estefan,Turn The Beat Around,1995,4166.json,Gloria Estefan,en,5EExhZiAXIqw6M5FFGAiUb,Gloria Estefan,Turn the Beat Around,"['dance pop', 'latin', 'latin pop', 'new wave pop', 'pop', 'soft rock']",0.735,233200.0,0.804,5EExhZiAXIqw6M5FFGAiUb,0.0,6.0,0.0716,-6.476,0.0,0.0347,130.018,4.0,https://api.spotify.com/v1/tracks/5EExhZiAXIqw6M5FFGAiUb,audio_features,spotify:track:5EExhZiAXIqw6M5FFGAiUb,0.539
88,After 7,'Til You Do Me Right,1995,4167.json,After 7,en,3kGMziz884MLV1oCwrarmN,After 7,'Til You Do Me Right,"['contemporary r&b', 'funk', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.663,295000.0,0.462,3kGMziz884MLV1oCwrarmN,0.0,2.0,0.0687,-8.784,0.0,0.0252,76.794,4.0,https://api.spotify.com/v1/tracks/3kGMziz884MLV1oCwrarmN,audio_features,spotify:track:3kGMziz884MLV1oCwrarmN,0.431
91,Firehouse,I Live My Life For You,1995,4170.json,Firehouse,en,4vHp893kV7HksfB5FN1Nk5,Firehouse,I Live My Life for You,"['album rock', 'glam metal', 'hard rock']",0.519,261827.0,0.517,4vHp893kV7HksfB5FN1Nk5,0.0,1.0,0.0928,-7.531,1.0,0.0286,141.808,4.0,https://api.spotify.com/v1/tracks/4vHp893kV7HksfB5FN1Nk5,audio_features,spotify:track:4vHp893kV7HksfB5FN1Nk5,0.344
93,Rednex,Cotton Eye Joe,1995,4172.json,Rednex,en,0Jg602cHeMCnPez9baacIe,Rednex,Cotton Eye Joe,"['bubblegum dance', 'eurodance', 'europop', 'hip house', 'swedish country']",0.738,193827.0,0.937,0Jg602cHeMCnPez9baacIe,0.00206,9.0,0.0338,-7.788,0.0,0.0668,131.994,4.0,https://api.spotify.com/v1/tracks/0Jg602cHeMCnPez9baacIe,audio_features,spotify:track:0Jg602cHeMCnPez9baacIe,0.614
94,Boyz II Men,Thank You,1995,4173.json,Boyz II Men,en,2ESAoDR0NAUMzm81TEBuJE,Boyz II Men,Thank You,"['boy band', 'contemporary r&b', 'new jack swing', 'r&b', 'urban contemporary']",0.678,275200.0,0.711,2ESAoDR0NAUMzm81TEBuJE,0.0,1.0,0.0184,-8.949,1.0,0.0759,95.101,4.0,https://api.spotify.com/v1/tracks/2ESAoDR0NAUMzm81TEBuJE,audio_features,spotify:track:2ESAoDR0NAUMzm81TEBuJE,0.91
97,Da Brat,Give It 2 You,1995,4176.json,Da Brat,en,7K1TyzMSR0s2iVlepOh75L,Da Brat,Give It 2 You,"['chicago rap', 'contemporary r&b', 'gangster rap', 'hip hop', 'hip pop', 'r&b', 'rap', 'urban contemporary']",0.871,193160.0,0.455,7K1TyzMSR0s2iVlepOh75L,0.0,6.0,0.075,-12.414,1.0,0.179,91.926,4.0,https://api.spotify.com/v1/tracks/7K1TyzMSR0s2iVlepOh75L,audio_features,spotify:track:7K1TyzMSR0s2iVlepOh75L,0.709
98,Brandy,Best Friend,1995,4177.json,Br,en,0YwUJOHKYxlm5gVfIkl8Ym,Brandy,Best Friend,"['contemporary r&b', 'dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",0.696,288840.0,0.49,0YwUJOHKYxlm5gVfIkl8Ym,0.000351,6.0,0.0563,-6.631,0.0,0.0347,179.825,4.0,https://api.spotify.com/v1/tracks/0YwUJOHKYxlm5gVfIkl8Ym,audio_features,spotify:track:0YwUJOHKYxlm5gVfIkl8Ym,0.557
99,Soul Asylum,Misery,1995,4178.json,Soul Asylum,en,1uGht4m9AVY641N2DzoPpi,Soul Asylum,Misery,"['alternative rock', 'grunge', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",0.38,264360.0,0.643,1uGht4m9AVY641N2DzoPpi,2.67e-05,0.0,0.244,-8.304,1.0,0.0287,113.674,4.0,https://api.spotify.com/v1/tracks/1uGht4m9AVY641N2DzoPpi,audio_features,spotify:track:1uGht4m9AVY641N2DzoPpi,0.297
2,Mariah Carey and Boyz II Men,One Sweet Day,1996,4181.json,Mariah Carey,en,7ySbfLwdCwl1EM0zNCJZ38,Mariah Carey,One Sweet Day,"['dance pop', 'pop', 'urban contemporary']",0.568,281067.0,0.495,7ySbfLwdCwl1EM0zNCJZ38,0.0,1.0,0.0839,-8.964,1.0,0.0299,128.234,4.0,https://api.spotify.com/v1/tracks/7ySbfLwdCwl1EM0zNCJZ38,audio_features,spotify:track:7ySbfLwdCwl1EM0zNCJZ38,0.303
5,Mariah Carey,Always Be My Baby,1996,4184.json,Mariah Carey,en,2aBxt229cbLDOvtL7Xbb9x,Mariah Carey,Always Be My Baby,"['dance pop', 'pop', 'urban contemporary']",0.65,258133.0,0.531,2aBxt229cbLDOvtL7Xbb9x,0.0,4.0,0.249,-8.335,1.0,0.0364,78.946,4.0,https://api.spotify.com/v1/tracks/2aBxt229cbLDOvtL7Xbb9x,audio_features,spotify:track:2aBxt229cbLDOvtL7Xbb9x,0.487
6,Tracy Chapman,Give Me One Reason,1996,4185.json,Tracy Chapman,en,4vDBJeeQCbhP9FaPPMsYkY,Tracy Chapman,Give Me One Reason,"['folk', 'lilith', 'singer-songwriter', ""women's music""]",0.608,268333.0,0.419,4vDBJeeQCbhP9FaPPMsYkY,7.58e-06,11.0,0.108,-10.016,1.0,0.0331,100.22,4.0,https://api.spotify.com/v1/tracks/4vDBJeeQCbhP9FaPPMsYkY,audio_features,spotify:track:4vDBJeeQCbhP9FaPPMsYkY,0.602
7,Bone Thugs-N-Harmony,Tha Crossroads,1996,4186.json,Bone Thugs-N-Harmony,en,5KSJ9k1FYjFLnIRlJT2wF8,Bone Thugs-N-Harmony,Tha Crossroads,"['gangster rap', 'hip hop', 'ohio hip hop', 'pop rap', 'rap', 'southern hip hop']",0.679,223547.0,0.509,5KSJ9k1FYjFLnIRlJT2wF8,0.0,4.0,0.438,-7.31,1.0,0.0617,144.29,4.0,https://api.spotify.com/v1/tracks/5KSJ9k1FYjFLnIRlJT2wF8,audio_features,spotify:track:5KSJ9k1FYjFLnIRlJT2wF8,0.534
8,Donna Lewis,I Love You Always Forever,1996,4187.json,Donna Lewis,en,1PEqh7awkpuepLBSq8ZwqD,Donna Lewis,I Love You Always Forever,['new wave pop'],0.744,239960.0,0.453,1PEqh7awkpuepLBSq8ZwqD,0.421,5.0,0.0898,-11.977,1.0,0.0348,103.773,4.0,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,audio_features,spotify:track:1PEqh7awkpuepLBSq8ZwqD,0.122
8,Donna Lewis,I Love You Always Forever,1996,4187.json,Donna Lewis,en,1PEqh7awkpuepLBSq8ZwqD,Donna Lewis,I Love You Always Forever,['new wave pop'],0.744,239960.0,0.453,1PEqh7awkpuepLBSq8ZwqD,0.421,5.0,0.0898,-11.977,1.0,0.0348,103.773,4.0,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,audio_features,spotify:track:1PEqh7awkpuepLBSq8ZwqD,0.122
64,Donna Lewis,I Love You Always Forever,1997,4343.json,Donna Lewis,en,1PEqh7awkpuepLBSq8ZwqD,Donna Lewis,I Love You Always Forever,['new wave pop'],0.744,239960.0,0.453,1PEqh7awkpuepLBSq8ZwqD,0.421,5.0,0.0898,-11.977,1.0,0.0348,103.773,4.0,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,audio_features,spotify:track:1PEqh7awkpuepLBSq8ZwqD,0.122
64,Donna Lewis,I Love You Always Forever,1997,4343.json,Donna Lewis,en,1PEqh7awkpuepLBSq8ZwqD,Donna Lewis,I Love You Always Forever,['new wave pop'],0.744,239960.0,0.453,1PEqh7awkpuepLBSq8ZwqD,0.421,5.0,0.0898,-11.977,1.0,0.0348,103.773,4.0,https://api.spotify.com/v1/tracks/1PEqh7awkpuepLBSq8ZwqD,audio_features,spotify:track:1PEqh7awkpuepLBSq8ZwqD,0.122
10,Keith Sweat,Twisted,1996,4189.json,Keith Sweat,en,69QIVIjPMnI1ABLBqh9P1b,Keith Sweat,Twisted,"['contemporary r&b', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",0.615,260667.0,0.514,69QIVIjPMnI1ABLBqh9P1b,0.0,11.0,0.248,-9.759,1.0,0.0466,175.849,4.0,https://api.spotify.com/v1/tracks/69QIVIjPMnI1ABLBqh9P1b,audio_features,spotify:track:69QIVIjPMnI1ABLBqh9P1b,0.822
